Map,Name,Address,Google label,MW4etd,UY7F9,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,FQ2IWe src,Jn12ke src,ah5Ghc,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Teevolve/data=!4m7!3m6!1s0x88249734f282a5ef:0x902e33632a4ab1de!8m2!3d42.7003963!4d-83.3986077!16s%2Fg%2F11tjd6_nld!19sChIJ76WC8jSXJIgR3rFKKmMzLpA?authuser=0&hl=en&rclk=1,Teevolve,5610 Dixie Hwy,Indoor golf course,,,,4.9,-15,·,,·,5610 Dixie Hwy,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipPe04XFzEBZght6NZZcWgAOV1p9VyKr0SwoG537=w80-h106-k-no,"""Great setup, the owner is very knowledgeable, helpful, reasonable in price.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
"https://www.google.ca/maps/place/The+Back+Nine+Golf+%7C+Clarkston,+MI/data=!4m7!3m6!1s0x8824999756494f49:0x8f8d4e206b896e63!8m2!3d42.7229871!4d-83.4265835!16s%2Fg%2F11x042wkcc!19sChIJSU9JVpeZJIgRY26JayBOjY8?authuser=0&hl=en&rclk=1","The Back Nine Golf | Clarkston, MI",7093 Dixie Hwy,Indoor golf course,Indoor golf course,·,,·,7093 Dixie Hwy,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNM2i5tO1QNXldfkxKRQ0yQR1T9-k87-ll5itXR=w137-h92-k-no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.google.ca/maps/place/The+Back+Nine+Golf+%7C+Livonia,+MI/data=!4m7!3m6!1s0x8824b38e4179bd65:0x8393c4f59c9fb8dc!8m2!3d42.4121603!4d-83.4107501!16s%2Fg%2F11vy5kjf0t!19sChIJZb15QY6zJIgR3LifnPXEk4M?authuser=0&hl=en&rclk=1","The Back Nine Golf | Livonia, MI",37148 Six Mile Rd,Indoor golf course,Indoor golf course,·,,·,37148 Six Mile Rd,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMv4XLCIDvbspfhibVr64CxBYP9ql-O7Fn-jMkW=w137-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Fairway/data=!4m7!3m6!1s0x881f2510fba98585:0x845da39f42031066!8m2!3d43.8647803!4d-85.5081933!16s%2Fg%2F11tg80v3df!19sChIJhYWp-xAlH4gRZhADQp-jXYQ?authuser=0&hl=en&rclk=1,The Fairway,836 S Chestnut St,Indoor golf course,·,,·,836 S Chestnut St,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipMi7JqynOKM0i3ou2cX4a8Kt6oBBBQElrdF-hnb=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The Kids had a great time and reasonably priced""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Fairways+Downtown+%26+Back+Deck+Axe+Throwing/data=!4m7!3m6!1s0x8819df935843f521:0x7d5d392f38693e87!8m2!3d42.5275846!4d-85.8506143!16s%2Fg%2F11w3fg1ymt!19sChIJIfVDWJPfGYgRhz5pOC85XX0?authuser=0&hl=en&rclk=1,The Fairways Downtown & Back Deck Axe Throwing,237 Hubbard St,Indoor golf course,Indoor golf course,·,,·,237 Hubbard St,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipPsKNs-6hIgPgMbV4AcBv1RbKJpC8EXy9qNkiqV=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Very affordable!!!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Golf+%26+Game+Lounge/data=!4m7!3m6!1s0x88179d06dbca0da3:0xd57a6e1e2614fd25!8m2!3d42.2520977!4d-85.56098!16s%2Fg%2F11y49p3nnl!19sChIJow3K2wadF4gRJf0UJh5uetU?authuser=0&hl=en&rclk=1,The Golf & Game Lounge,3928 Portage Street Suite D,Indoor golf course,Indoor golf course,·,,·,3928 Portage Street Suite D,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOfxJ5BveAPxF3jDpxWvMDRkQ_0rmFexTg-Nanf=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Go check out the VR set up, play some golf, and just have a fun time!!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Golf+Spot/data=!4m7!3m6!1s0x8824ad6de1a1f34f:0x2b408a8374b95892!8m2!3d42.3705737!4d-83.4304765!16s%2Fg%2F11jltycj42!19sChIJT_Oh4W2tJIgRkli5dIOKQCs?authuser=0&hl=en&rclk=1,The Golf Spot,39325 Plymouth Rd # 101,Indoor golf course,,,,4.8,-93,·,,·,39325 Plymouth Rd # 101,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTtrbtYu1VS6mOITR1ojMUr7URq5h8mm1eJNouJ0CEUgoKwDpLWHLsUhxBLgMvl13W_0NjtI0eJaKmc-mqCjsoT0JhK_4HYGgKlkkS3DhPjBRuv_HoyczsVeyvXpYaGv2ucFA=w80-h106-k-no,"""Accurate and realistic simulators in a fun, laid-back environment""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Gregor+Private+Indoor+Golf+and+Club/data=!4m7!3m6!1s0x8824eddc05b91531:0x29e7cb1e1b659e99!8m2!3d42.7666958!4d-83.2434912!16s%2Fg%2F11twwfqyqm!19sChIJMRW5BdztJIgRmZ5lGx7L5yk?authuser=0&hl=en&rclk=1,The Gregor Private Indoor Golf and Club,169 Clarkston Rd,Indoor golf course,5,-15,Indoor golf course,·,,·,169 Clarkston Rd,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNZk8PkU7QfiUJ1ls15FL0hIammaf-sIrg5qVJr=w137-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The building is beautiful, and the two simulators are top notch.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Leaderboard+Indoor+Golf/data=!4m7!3m6!1s0x881855fc726419df:0x794a3f6b79cc80c7!8m2!3d43.0545578!4d-85.5818313!16s%2Fg%2F11k9j_p3dr!19sChIJ3xlkcvxVGIgRx4DMeWs_Snk?authuser=0&hl=en&rclk=1,The Leaderboard Indoor Golf,5366 Plainfield Ave NE,Indoor golf course,4.9,-140,Indoor golf course,·,,·,5366 Plainfield Ave NE,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipPHSamBzD42_Bs7pAYi3IvXRSJU6ZlpkqT1CsOA=w138-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great drinks, amazing course selection and extremely accurate simulators.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Links+at+Crystal+Lake/data=!4m7!3m6!1s0x8824befb58a9c721:0x27c0bf8a57430dc3!8m2!3d42.6185414!4d-83.3020982!16s%2Fg%2F1tfkg5xb!19sChIJIcepWPu-JIgRww1DV4q_wCc?authuser=0&hl=en&rclk=1,The Links at Crystal Lake,800 Golf Dr,Indoor golf course,Indoor golf course,·,,·,800 Golf Dr,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzGALKd6D-nY0n9eYBkrq7-xY3Kf_qTbaw4whNu9ncMoc6VTQ_Ts0x_e8Tv3aQ-iEtXz0RK4Pc6Ur6s7zKPZESg-Ifmh6tL8z2a8csl3k6q_OpGrrRWp9f7dOk3gMM4M4Dw-wf=w163-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Can’t really beat the value and course is usually in decent shape.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Sand+Trap+Indoor+Golf/data=!4m7!3m6!1s0x88236f4dccc477bb:0xc04be90690332fb5!8m2!3d42.8130608!4d-83.790482!16s%2Fg%2F11jzz12gdb!19sChIJu3fEzE1vI4gRtS8zkAbpS8A?authuser=0&hl=en&rclk=1,The Sand Trap Indoor Golf,614 W Broad St,Indoor golf course,4.9,-15,Indoor golf course,·,,·,614 W Broad St,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/p/AF1QipMamiMpnzirzfF1JDGZcIdnHFmTbOGsUXzEwIoD=w175-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Clean, fun and great equipment.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Swing+Lab/data=!4m7!3m6!1s0x88235dd9bebd6d3d:0xd76c1f08320fcc14!8m2!3d42.61904!4d-83.75631!16s%2Fg%2F11l1mphrbh!19sChIJPW29vtldI4gRFMwPMggfbNc?authuser=0&hl=en&rclk=1,The Swing Lab,10115 Bergin Rd,Indoor golf course,·,,·,10115 Bergin Rd,Open 24 hours,,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great private space, with fantastic equipment!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Tech+Lab/data=!4m7!3m6!1s0x8823d4eaab3aaaab:0x59cd6b0bd77e5b00!8m2!3d43.5889508!4d-84.2479516!16s%2Fg%2F11gmw6wp_w!19sChIJq6o6q-rUI4gRAFt-1wtrzVk?authuser=0&hl=en&rclk=1,The Tech Lab,800 S Poseyville Rd Suite #2,Home automation company,5,-13,Home automation company,·,,·,800 S Poseyville Rd Suite #2,Closes soon,⋅ 5 p.m. ⋅ Opens 9 a.m. Fri,https://lh3.googleusercontent.com/p/AF1QipMzkSeer8I-XKUk0_uQdOkostlLBh_qz3Q8A7Qf=w163-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""First time",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Tee+Box/data=!4m7!3m6!1s0x882295e3a52f6c23:0xaea68e87926c3d52!8m2!3d42.7752616!4d-84.615829!16s%2Fg%2F11x2b8scj0!19sChIJI2wvpeOVIogRUj1skoeOpq4?authuser=0&hl=en&rclk=1,The Tee Box,4722 W Grand River Ave,Indoor golf course,·,,4722 W Grand River Ave,,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/p/AF1QipOfA68mv8bK4mlJgg-CyOqiqSyIfwmOLI-zYjR7=w122-h92-k-no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Thornapple+Pointe+Golf+Club/data=!4m7!3m6!1s0x88184ee60892eb43:0xd01c15cbf30327a6!8m2!3d42.8779727!4d-85.4878465!16s%2Fg%2F1tk63q_6!19sChIJQ-uSCOZOGIgRpicD88sVHNA?authuser=0&hl=en&rclk=1,Thornapple Pointe Golf Club,7211 48th St SE,Golf club,Golf club,·,,·,7211 48th St SE,Open now,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqc5Y0eB9nxQfDOhM2cXho0Bw2D-0-bCRJs2dxHfX_Tqgj1xcoq4YT1Log5-PXP_ZL4_E7ZYu_UCpslWSkTtNlTz3DRTOcFI6d0tP9bHCeNABQbhJxQsPXcz0AYhnJP5eLuI6Iy=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tilbury+Golf+Academy/data=!4m7!3m6!1s0x8817d9d30fbf6575:0x7f0725375125dcd0!8m2!3d41.7265712!4d-85.0025379!16s%2Fg%2F11rq3qy59y!19sChIJdWW_D9PZF4gR0NwlUTclB38?authuser=0&hl=en&rclk=1,Tilbury Golf Academy,655 IN-120 Suite C27,Golf instructor,Golf instructor,·,,·,655 IN-120 Suite C27,Closes soon,⋅ 6 p.m. ⋅ Opens 9 a.m. Sat,https://lh3.googleusercontent.com/p/AF1QipPIKfPD1AUPoTOWnv0WJM28_2X1XgOUQWVpr1E_=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TKGA+Golf+Simulator/data=!4m7!3m6!1s0x882b8b34d8542fbd:0x2e4b7a7e53bf2d05!8m2!3d43.4493986!4d-80.4248706!16s%2Fg%2F11sf9yy6vt!19sChIJvS9U2DSLK4gRBS2_U356Sy4?authuser=0&hl=en&rclk=1,TKGA Golf Simulator,93 Michener Crescent,Indoor golf course,5,-25,Indoor golf course,·,,93 Michener Crescent,,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipPu57MdLukxiSq9kK4y1qFWYQ_J5wy4Ha29oFy7=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great simulator setup feels almost like being on the course.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TOCA+Soccer+and+Sports+Center+Farmington/data=!4m7!3m6!1s0x8824b10ac5d4426d:0xc09e55d29e446294!8m2!3d42.45859!4d-83.3774365!16s%2Fg%2F1yg55xxvl!19sChIJbULUxQqxJIgRlGJEntJVnsA?authuser=0&hl=en&rclk=1,TOCA Soccer and Sports Center Farmington,22777 Farmington Rd,Indoor golf course,·,,·,22777 Farmington Rd,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/p/AF1QipMdddAIjsWCtgkWyPSS0oqmEdioVIWX-QX-565k=w163-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Fun for all ages""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Topgolf/data=!4m7!3m6!1s0x882495fc710d8ac3:0x71fae6263e02b3b8!8m2!3d42.7005101!4d-83.2884992!16s%2Fg%2F11grpvc5wd!19sChIJw4oNcfyVJIgRuLMCPibm-nE?authuser=0&hl=en&rclk=1,Topgolf,500 Great Lakes Crossing Dr,Golf course,·,,·,500 Great Lakes Crossing Dr,Open,⋅ Closes 1 a.m.,https://lh3.googleusercontent.com/p/AF1QipNY2gcqyzKOqyIYeGEH5C2lCri5oVC8lkW6RhNF=w138-h92-k-no,,Dine-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Transcend+Golf/data=!4m7!3m6!1s0x882c75a3f8b2fb19:0xba4c7e2aa20b26b1!8m2!3d43.3854561!4d-80.4104369!16s%2Fg%2F11vd_t_27f!19sChIJGfuy-KN1LIgRsSYLoip-TLo?authuser=0&hl=en&rclk=1,Transcend Golf,2480 Homer Watson Blvd B9 and B10,Indoor golf course,4.6,-118,Indoor golf course,·,,·,2480 Homer Watson Blvd B9 and B10,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no72OO0Dk9soi5TJX4bM47hzmUu8T9gUb8GHnTbkPfX5WZmv3dVbznyxbkMxEnKJQc-URwoNuT8C7LN3gqfj5xKqDhyDoT4U8bCw9fN5Vq0vC9Ev-Yp8fpBpbtxWQvgGNmCxVFaNw=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Was very spacious and the simulator was great.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Traverse+City+Golf+Performance+Center/data=!4m7!3m6!1s0x881e316bcb121457:0xc65a0cf629631702!8m2!3d44.7164035!4d-85.7023864!16s%2Fg%2F1t_hzlq_!19sChIJVxQSy2sxHogRAhdjKfYMWsY?authuser=0&hl=en&rclk=1,Traverse City Golf Performance Center,6270 Secor Rd,Indoor golf course,·,,·,6270 Secor Rd,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrj8lq5VevlnlIbacNNkJdFAXzmQVFsgv0fCyVObjOEAdwRC4rh6N0e1JBmYS7Bkz9kv1wsLwLK6SI-u9YKOOJLx7Ev9Y-tkQ12aFhr0cEJrMsOtomm4kKxQ6pGSj7IV0bmXmlrBg=w92-h92-k-no,,In-store shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Under+Par+Golf/data=!4m7!3m6!1s0x88197f70bad08ea9:0xfdcc3959a351dac2!8m2!3d43.1625871!4d-86.2065518!16s%2Fg%2F11p6ynw37w!19sChIJqY7QunB_GYgRwtpRo1k5zP0?authuser=0&hl=en&rclk=1,Under Par Golf,4949 Harvey St,Golf driving range,·,,·,4949 Harvey St,Open,⋅ Closes 11 p.m.,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Under+Par+Simulators/data=!4m7!3m6!1s0x883ced6b96141b75:0xb03b9be7f6aca9aa!8m2!3d41.9456306!4d-83.979986!16s%2Fg%2F11rn479r7f!19sChIJdRsUlmvtPIgRqqms9uebO7A?authuser=0&hl=en&rclk=1,Under Par Simulators,2401 Occidental Hwy,Indoor golf course,4.6,-12,Indoor golf course,·,,·,2401 Occidental Hwy,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/p/AF1QipNxlYA45Rre1Nlt1sIUQnXXC3-wc3Ei63ag4Tu6=w138-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""It’s very accurate and has the best course options.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Unstoppable+Sports+Zone/data=!4m7!3m6!1s0x882193a5bbc29673:0x1bc29a4381e712fa!8m2!3d43.8823931!4d-84.5832738!16s%2Fg%2F11s11r9j61!19sChIJc5bCu6WTIYgR-hLngUOawhs?authuser=0&hl=en&rclk=1,Unstoppable Sports Zone,3605 Bard Rd,Indoor golf course,·,,·,3605 Bard Rd,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPycTvCfbouw5WkfpT4rY5wdJvA99XaX7PEbwoh=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""fair prices and a great time highly recommend.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Virtual+Links+Golf+Clubhouse+at+Crowne+Pointe+Center/data=!4m7!3m6!1s0x882363c3ede7b2c7:0xb536d611f75fbbb9!8m2!3d42.8057888!4d-83.6455247!16s%2Fg%2F11vbybwxdq!19sChIJx7Ln7cNjI4gRubtf9xHWNrU?authuser=0&hl=en&rclk=1,Virtual Links Golf Clubhouse at Crowne Pointe Center,3045 Grange Hall Rd,Indoor golf course,Indoor golf course,·,,·,3045 Grange Hall Rd,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipM0mWuXwaf9RqPws82hD17mTHiIA933pkLagoNz=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Louie went out of his way to give us a great experience.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/V%27s+Bogeys+%26+Stogies/data=!4m7!3m6!1s0x881773ced765d87d:0xa0a1c8419e14788b!8m2!3d42.199771!4d-85.689403!16s%2Fg%2F11tm_gp8mw!19sChIJfdhl185zF4gRi3gUnkHIoaA?authuser=0&hl=en&rclk=1,V's Bogeys & Stogies,7117 W Q Ave,Indoor golf course,Indoor golf course,·,,·,7117 W Q Ave,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/p/AF1QipPypZjkGQE_qcUICG6l5uMfIqjdhoeKcb1zFTvi=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Excellent simulators!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Waters+Edge+Golf+Course/data=!4m7!3m6!1s0x881940a62dbbb85f:0x687afc5f6e0707e0!8m2!3d43.4779009!4d-85.9306816!16s%2Fg%2F1tpbclhx!19sChIJX7i7LaZAGYgR4AcHbl_8emg?authuser=0&hl=en&rclk=1,Waters Edge Golf Course,1100 Ramshorn Dr,Golf course,·,,·,1100 Ramshorn Dr,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipMjh4AQwW707ycOgx0IEWOLrZcBF_ONDhUaM4jj=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Whole+Golf/data=!4m7!3m6!1s0x8824bf9f3c691daf:0xdf19bbdf703e9994!8m2!3d42.6070029!4d-83.2895712!16s%2Fg%2F11wxy07bz1!19sChIJrx1pPJ-_JIgRlJk-cN-7Gd8?authuser=0&hl=en&rclk=1,Whole Golf,799 Denison Ct Suite 100,Indoor golf course,,,,5,-2,·,,·,799 Denison Ct Suite 100,Open,⋅ Closes 6 p.m.,https://lh3.googleusercontent.com/p/AF1QipP1IPfTO4mgGqb7CAXED1EJjVw3ot5K0FNv36R8=w80-h106-k-no,"""Great facility for golf practice.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Ann+Arbor/data=!4m7!3m6!1s0x883ca4d24cbecadf:0xfe6ba7350de6549a!8m2!3d42.2847!4d-83.7831384!16s%2Fg%2F11f1w99s5r!19sChIJ38q-TNKkPIgRmlTmDTWna_4?authuser=0&hl=en&rclk=1,X-Golf Ann Arbor,333 N Maple Rd,Indoor golf course,,,,4.7,-80,·,,·,333 N Maple Rd,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/p/AF1QipMX_hSKbpNRPNiV4qXOu79Jj6WJMYNO94sOFu7t=w122-h92-k-no,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Brighton/data=!4m7!3m6!1s0x882351b88b3c97e7:0x17d9b7adf892ec47!8m2!3d42.5089494!4d-83.7551456!16s%2Fg%2F11vc3pfsqk!19sChIJ55c8i7hRI4gRR-yS-K232Rc?authuser=0&hl=en&rclk=1,X-Golf Brighton,9760 Village Pl Blvd,Indoor golf course,,,,4.8,-25,·,,·,9760 Village Pl Blvd,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfgXD4dWY5H6GXy8FJdlIkM6tJN8k6PrB4cnMjCr6V_4YXb63JjtMkdxNI1HJDReBGUIrZPmgwAMmqRqzv4fzss-NT_8fORf9abCh5fTsGAw5xcwzd6uJSMfaxar2Lf4bKYgSK=w122-h92-k-no,"""Nice facility, nice owners and quality equipment.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Canton/data=!4m7!3m6!1s0x883b53c5f811fea5:0xb96ef2f71287872b!8m2!3d42.3236148!4d-83.4801272!16s%2Fg%2F11qt2f3s4j!19sChIJpf4R-MVTO4gRK4eHEvfybrk?authuser=0&hl=en&rclk=1,X-Golf Canton,44524 Ford Rd,Indoor golf course,,,,4.8,-75,·,,·,44524 Ford Rd,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/p/AF1QipNmV0W1u-FtPrIOaJFYCGQ7E7OfToc7N_m_Uj7v=w137-h92-k-no,Dine-in,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Grand+Rapids/data=!4m7!3m6!1s0x88184de74a3ecc7d:0xc63c12f112b31f61!8m2!3d42.9136611!4d-85.5254259!16s%2Fg%2F11f159z08p!19sChIJfcw-SudNGIgRYR-zEvESPMY?authuser=0&hl=en&rclk=1,X-Golf Grand Rapids,5761 28th St SE,Indoor golf course,4.6,-202,Indoor golf course,·,,·,5761 28th St SE,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoDoqLMzIv3K6Z6CKX08h19_q2ICgkn_27mbcHcpOPSdscPvSxIC2hSOrXzlr5qvhLC1QT1Xs7_fLaRQoFNTx7VvALlRbsJUSozW7WDMOPFpVF_GLlUVimubLP_dZQcYHUo6pW=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Nice course selection and lessons are available.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Grandville/data=!4m7!3m6!1s0x8819b11ba911d96d:0x6deedd8ad6aa0245!8m2!3d42.8767292!4d-85.7584455!16s%2Fg%2F11vbgc99rk!19sChIJbdkRqRuxGYgRRQKq1ord7m0?authuser=0&hl=en&rclk=1,X-Golf Grandville,4830 Wilson Ave SW suite 500,Indoor golf course,4.5,-22,Indoor golf course,·,,·,4830 Wilson Ave SW suite 500,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptNpwfTAfGZ-FeOmbAp5H_f2P1gFMxjZ6yOLNUhkk2zzhEPYJ9HZivca5JzVxL3xgiyLAEC_uvepxdaId8Y23uUPAkYE6F_2CixjNdQ-cpciOOu6rSy7r1cq64zovIVnBL=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great experience to high priced""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Holland/data=!4m7!3m6!1s0x881993697d389aa1:0x4ddc23ef7b01321b!8m2!3d42.8157207!4d-86.0876914!16s%2Fg%2F11gwmhxbs7!19sChIJoZo4fWmTGYgRGzIBe-8j3E0?authuser=0&hl=en&rclk=1,X-Golf Holland,12331 James St STE 100,Indoor golf course,4.7,-98,Indoor golf course,·,,·,12331 James St STE 100,Open,⋅ Closes 7 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWQfIsqyC6Wd-gPQkAyfoz6mQRo-hUNJyWL8tMH04UiMYFNr4CObbg-XCT1WzyV0tbwr3SKroXBbEjQU63dGhMQT2xF3oKx0Y77_j2czF9NO1kS83Rpk5sq1FaWLHxCpmykKDK=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great place to get some practice in.  The full bar and food is a huge bonus!""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Kalamazoo/data=!4m7!3m6!1s0x88177792cdaaba25:0xa149dd815d46233f!8m2!3d42.297015!4d-85.6457994!16s%2Fg%2F11h2071jvs!19sChIJJbqqzZJ3F4gRPyNGXYHdSaE?authuser=0&hl=en&rclk=1,X-Golf Kalamazoo,4600 W Main St,Indoor golf course,Indoor golf course,·,,·,4600 W Main St,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/p/AF1QipOS10LzCiCNsnNCdKQrfx9V896R133TMaHVDNKc=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""High quality simulators and the staff prides themselves on customer service.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/X-Golf+Lansing/data=!4m7!3m6!1s0x8822dd4f91ce2979:0x8a1e2a324ed47ee3!8m2!3d42.725142!4d-84.4148672!16s%2Fg%2F11fjbx11z2!19sChIJeSnOkU_dIogR437UTjIqHoo?authuser=0&hl=en&rclk=1,X-Golf Lansing,4946 Marsh Rd,Indoor golf course,4.9,-129,Indoor golf course,·,,·,4946 Marsh Rd,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipPj3RZuLCLmr7mOfK1n2-6TX8Q-HtCOQnvgtg1s=w137-h92-k-no,,Dine-in,,,,,,,,,,,,,,,,,,,,,,,,,
