"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","A1zNzb href","J8zHNe","ah5Ghc 2","Jn12ke src"
"https://www.google.ca/maps/place/Golfixx/data=!4m7!3m6!1s0x808557f4bfca19e5:0x915d86e1b9e074e2!8m2!3d38.0037679!4d-121.7512919!16s%2Fg%2F11qz0wv8ns!19sChIJ5RnKv_RXhYAR4nTgueGGXZE?authuser=0&hl=en&rclk=1","Golfixx","5.0","(7)","Golf instructor","·","","·","5351 Neroly Rd","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_q4ZjMb0twMm0MwKb1TkezIrGvWbl83MOAR_Jy-tbwe3_LYcPIzglk9a987Z-AV6twDi75PN3rsMFG5tYwgCzqAJfV8f6LQp_ZUX_9hI5WcFpFXHvW_16u8inQh8QkeGSEX5IpgQ=w80-h106-k-no","""Dane and his equipment.helped me more than any lesson I've ever taken.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Eagle+Club+Indoor+Golf/data=!4m7!3m6!1s0x8085807c95f2d487:0xd62f3f256f0bd205!8m2!3d37.781371!4d-122.402299!16s%2Fg%2F1hhgjlsws!19sChIJh9TylXyAhYARBdILbyU_L9Y?authuser=0&hl=en&rclk=1","Eagle Club Indoor Golf","4.7","(64)","Indoor golf course","·","","·","840 Folsom St","","","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8wvnDnC-v_POTJaXmzk0NiC81NpwA3SwCfxQGLAYThpuN9uU5Q1dW9goLZa9Se59vE97syrjS0_TBhSIkM4Cn267ssnT51_XYarwSGBtC5G7qIFmysF8Jx_Cg6x2l0PpeVP0Bm6A=w122-h92-k-no","""Cool people and a super fun place to learn some of the basics as a beginner!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/MNML+GOLF+CLUB/data=!4m7!3m6!1s0x80c2b5d8210e638f:0x888e4ed12ebf5f0e!8m2!3d33.8431521!4d-118.3888152!16s%2Fg%2F11nnzm04gg!19sChIJj2MOIdi1woARDl-_LtFOjog?authuser=0&hl=en&rclk=1","MNML GOLF CLUB","4.4","(19)","Indoor golf course","·","","·","136 N Catalina Ave","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipOOAFyrVJHeeCq5LdhpELMET3VHBwdekyHK8zPG=w122-h92-k-no","In-store shopping","","","Curbside pickup",""
"https://www.google.ca/maps/place/Urban+Golf+Performance/data=!4m7!3m6!1s0x80dcdf721dc1015f:0x8d317c974f655075!8m2!3d33.6814443!4d-117.8688088!16s%2Fg%2F11ghznnwtn!19sChIJXwHBHXLf3IARdVBlT5d8MY0?authuser=0&hl=en&rclk=1","Urban Golf Performance","4.8","(26)","Golf instructor","·","","·","3186 Airway Ave STE J","Open","⋅ Closes 7 p.m.","https://lh3.googleusercontent.com/p/AF1QipP-oQHt98Vt_hLI9h0A2MkQLu9Z5hmi9lZVewUy=w138-h92-k-no","""The facility is top notch with safety and cleanliness a priority.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/The+Golf+Club+of+California/data=!4m7!3m6!1s0x80dc785cbe6a70af:0x92ffc386bd0b87be!8m2!3d33.3200807!4d-117.1998387!16s%2Fg%2F1wt3nqcj!19sChIJr3Bqvlx43IARvocLvYbD_5I?authuser=0&hl=en&rclk=1","The Golf Club of California","4.4","(274)","Golf course","·","","·","3742 Flowerwood Ln","Open","⋅ Closes 6 p.m.","https://lh3.googleusercontent.com/p/AF1QipP3kJAC7qisaUPq54PNNxSuVLg7b5EIRygbZcUd=w138-h92-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/Paylormade+Golf+Academy/data=!4m7!3m6!1s0x80853de8403e7c23:0xbfe98c6664626b1b!8m2!3d38.3564062!4d-121.9896761!16s%2Fg%2F11vjq_m8pg!19sChIJI3w-QOg9hYARG2tiZGaM6b8?authuser=0&hl=en&rclk=1","Paylormade Golf Academy","5.0","(20)","Golf instructor","·","","·","300 Main St Suite B","Open","⋅ Closes 6 p.m.","https://lh3.googleusercontent.com/p/AF1QipNsHambWdnoQlw8HB2jVxk-bT7luZezkboYpfth=w80-h141-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/Arroyo+Seco+Golf+Course/data=!4m7!3m6!1s0x80c2c46f73f216ad:0x714f75af7b8be305!8m2!3d34.1138059!4d-118.17206!16s%2Fg%2F11c1l5gv7_!19sChIJrRbyc2_EwoARBeOLe691T3E?authuser=0&hl=en&rclk=1","Arroyo Seco Golf Course","4.3","(427)","Public golf course","·","","·","1055 Lohman Ln","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_m2plLF3VoLBFFXzFppb47oiJLQelePgy8JEyMDAW0h32OCZi5anG0SQ2y2nKq_zUFJQGvULdLVbiHgg2TJpPHfZ11jyP6sD1t_GnroirbtK-azvXrFg4AnmIqoicgNfXtbHZE=w122-h92-k-no","""There is a tiny","https://www.google.com/maps/reserve/appt/place/ChIJrRbyc2_EwoARBeOLe691T3E/mid/%2Fg%2F11c1l5gv7_?hl=en-CA&gei=Hpn9Z6z_M7yHptQPrYjz2Q0&sourceurl=https://www.google.ca/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dca%26pb%3D!4m9!1m3!1d15891.043600181529!2d-79.6557312!3d43.4864128!2m0!3m2!1i1032!2i527!4f13.1!7i20!8i100!10b1!12m24!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m3!5e2!6b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s4pj9Z4nEK_-KptQP94SIUA:436!2s1i:0,t:246204,p:4pj9Z4nEK_-KptQP94SIUA:436!7e81!12e22!17s4pj9Z4nEK_-KptQP94SIUA:437!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b1!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i527!1m6!1m2!1i982!2i0!2m2!1i1032!2i527!1m6!1m2!1i0!2i0!2m2!1i1032!2i20!1m6!1m2!1i0!2i507!2m2!1i1032!2i527!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwjSuYTJ1diMAxW7jokEHXc1JZgQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwjSuYTJ1diMAxW7jokEHXc1JZgQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i729%26q%3Dindoor%2Bgolf%2Bcourse%2Bnear%2BCalifornia,%2BUSA%26nfpr%3D1%26ech%3D6%26psi%3D4pj9Z4nEK_-KptQP94SIUA.1744672994861.1","Book online","mini golf course","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Subpar+Miniature+Golf/data=!4m7!3m6!1s0x808f86959352904d:0xcb027d015fc7936a!8m2!3d37.805931!4d-122.4232413!16s%2Fg%2F113k6klbf!19sChIJTZBSk5WGj4ARapPHXwF9Ass?authuser=0&hl=en&rclk=1","Subpar Miniature Golf","4.4","(627)","Miniature golf course","·","","·","900 North Point St F-201","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-jk81jFLDPw6FWWUVUz-DN_wWOxzqGctLptYVNaWFzlq1wW3vfb3HT_4Oeybz9LdcxOlceaYJ-99Ne-mcICuUqkqAIIL42E_UQTxbzXlIc7scjwIFKTYO3hhUapAZDzW5NI1ZY=w122-h92-k-no","""Great","","","Mini golf course","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Subpar+Miniature+Golf+Alameda/data=!4m7!3m6!1s0x808f869592615555:0x51db3c9c85fd312d!8m2!3d37.7668357!4d-122.2402242!16s%2Fg%2F11fll6thkk!19sChIJVVVhkpWGj4ARLTH9hZw821E?authuser=0&hl=en&rclk=1","Subpar Miniature Golf Alameda","4.5","(174)","Miniature golf course","·","","·","1600 Park St","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB88wNXZJmN2CxIkG8VT0-NxPq2V4iCBiKOE3m4MObL6I7XU-0irVDWrIU24pTejBnJcXAENg5FgJJoC7Nfa0EXfAeCiRW8XuH0EUbdv0pyIuIPlHWA1AWYgEwHOaIvVApLMfm3fUQ=w122-h92-k-no","""PROs: -Big","","","indoor","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Topgolf/data=!4m7!3m6!1s0x808fc9b6942cc553:0x9f3c57a9c87ad115!8m2!3d37.4231191!4d-121.9697688!16s%2Fg%2F11h80_c901!19sChIJU8UslLbJj4ARFdF6yKlXPJ8?authuser=0&hl=en&rclk=1","Topgolf","4.2","(1,862)","Golf course","·","","·","10 Topgolf Dr","Open","⋅ Closes 1 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9S0BRykiibvDLtodkMjqd1bOVKgiwaCMSJPOSmQX1zAdprDZn_yZsejVSDdvCQHG2DWC4TKnQ883PdlpXoAXO837FAoh7ALzhWwgE6_-iIK6d7DXFInrZ8Mtl_4pDWUiy_oJlM4A=w122-h92-k-no","Dine-in","https://topgolf.com/us/san-jose/plan-a-visit/?hl=en-CA&gei=Hpn9Z6z_M7yHptQPrYjz2Q0&rwg_token=AAiGsobV-HS7xwOzvo2mGbsmjbjphhAf830Ock56Q0L4N7XYQV7mslSmlY_PqJEPcOFjHkV_WSH2WQn0fligCFPZXpTPLk3yyA%3D%3D","Book online","No takeout",""
"https://www.google.ca/maps/place/Great+Wolf+Lodge+Water+Park+%7C+Southern+California/data=!4m7!3m6!1s0x80dcd802870867d9:0xc01bb1a6a580203a!8m2!3d33.7796259!4d-117.9156747!16s%2Fg%2F11bwpkfc2l!19sChIJ2WcIhwLY3IAROiCApaaxG8A?authuser=0&hl=en&rclk=1","Great Wolf Lodge Water Park | Southern California","4.4","(11,130)","4-star hotel","·","","12681 Harbor Blvd","Casual resort with an indoor water park","","","https://lh3.googleusercontent.com/p/AF1QipOn57UU-EHcaJxym8pFubFKVkspEn-9SPv-eVe7=w138-h92-k-no","""It contains an arcade, bowling alley, and","","","indoor golf course","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Baiyang+Golf+Performance+Center/data=!4m7!3m6!1s0x80c32bf19f210923:0x946b1bdb69d2cd00!8m2!3d34.0059841!4d-117.903555!16s%2Fg%2F11y5c5lbgm!19sChIJIwkhn_Erw4ARAM3Sadsba5Q?authuser=0&hl=en&rclk=1","Baiyang Golf Performance Center","5.0","(1)","Indoor golf course","·","","·","18301 Valley Blvd A","Closed","⋅ Opens 9:30 a.m. Wed","https://lh3.googleusercontent.com/p/AF1QipM0a5EqxVDoESlFdFuMj2QKPY8gaNzdVApvJxen=w163-h92-k-no","","","","",""
"https://www.google.ca/maps/place/GOLF+SIMULATOR+RENTALS+-+ParTee+Golf+Rentals/data=!4m7!3m6!1s0x672e56b29db7024d:0x32e4c39c94c287b5!8m2!3d33.6639949!4d-117.6730713!16s%2Fg%2F11tp47jby7!19sChIJTQK3nbJWLmcRtYfClJzD5DI?authuser=0&hl=en&rclk=1","GOLF SIMULATOR RENTALS - ParTee Golf Rentals","5.0","(35)","Entertainment agency","·","","·","26247 Enterprise Ct","Open 24 hours","","https://lh3.googleusercontent.com/p/AF1QipOeYXO8XjQPuxEEZMTLDuzwsHrXVRgThsZNPV39=w100-h92-k-no","""High quality simulator and fun for all ages.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Urban+Putt+San+Jose/data=!4m7!3m6!1s0x808fcd000b0276e3:0x5bde451be0696730!8m2!3d37.332714!4d-121.8877979!16s%2Fg%2F11v9lmm0j3!19sChIJ43YCCwDNj4ARMGdp4BtF3ls?authuser=0&hl=en&rclk=1","Urban Putt San Jose","4.0","(101)","Indoor golf course","·","","·","201 S Second St Suite 150","Closed","⋅ Opens 5 p.m. Tue","https://lh3.googleusercontent.com/p/AF1QipPwYYuop1Nf2pQgptPpxj-NVM4E-72uN7xm_viT=w80-h106-k-no","Dine-in","https://www.google.com/maps/reserve/v/dine/c/mW4TNTHJzGs?source=pa&opi=79508299&hl=en-CA&gei=Hpn9Z6z_M7yHptQPrYjz2Q0&sourceurl=https://www.google.ca/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dca%26pb%3D!4m9!1m3!1d15891.043600181529!2d-79.6557312!3d43.4864128!2m0!3m2!1i1032!2i527!4f13.1!7i20!8i100!10b1!12m24!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m3!5e2!6b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s4pj9Z4nEK_-KptQP94SIUA:436!2s1i:0,t:246204,p:4pj9Z4nEK_-KptQP94SIUA:436!7e81!12e22!17s4pj9Z4nEK_-KptQP94SIUA:437!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b1!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i527!1m6!1m2!1i982!2i0!2m2!1i1032!2i527!1m6!1m2!1i0!2i0!2m2!1i1032!2i20!1m6!1m2!1i0!2i507!2m2!1i1032!2i527!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwjSuYTJ1diMAxW7jokEHXc1JZgQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwjSuYTJ1diMAxW7jokEHXc1JZgQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i729%26q%3Dindoor%2Bgolf%2Bcourse%2Bnear%2BCalifornia,%2BUSA%26nfpr%3D1%26ech%3D6%26psi%3D4pj9Z4nEK_-KptQP94SIUA.1744672994861.1","Reserve a table","Takeout",""
"https://www.google.ca/maps/place/Valley+Golf+Center/data=!4m7!3m6!1s0x809469da0b273243:0x6554be4d1ab2d89d!8m2!3d36.8815228!4d-119.7949784!16s%2Fg%2F11hbn1j7gg!19sChIJQzInC9pplIARndiyGk2-VGU?authuser=0&hl=en&rclk=1","Valley Golf Center","4.2","(214)","Golf course","·","","·","41445 Ave 9","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/p/AF1QipPelxBmNT4kIhyHLBeNC-CIeZIqZWqeww5t0N1c=w189-h92-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/G6+Golf+Academy/data=!4m7!3m6!1s0x80dce930ea9033b3:0xa156d96a16befbac!8m2!3d33.633748!4d-117.7198294!16s%2Fg%2F11kqnnq0s6!19sChIJszOQ6jDp3IARrPu-FmrZVqE?authuser=0&hl=en&rclk=1","G6 Golf Academy","5.0","(4)","Golf instructor","·","","·","15771 Rockfield Blvd # 200","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/p/AF1QipMYz8qlM58_o8ur-K_8kv0tdo-vEu3mRHgtrqhQ=w122-h92-k-no","""G6","","","Indoor Golf Range","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Anaheim+Topgolf+Swing+Suite/data=!4m7!3m6!1s0x80dcd765075fa2d5:0x77e278360755b67d!8m2!3d33.8061424!4d-117.9144892!16s%2Fg%2F11vzq0475g!19sChIJ1aJfB2XX3IARfbZVBzZ44nc?authuser=0&hl=en&rclk=1","Anaheim Topgolf Swing Suite","3.5","(11)","Indoor golf course","·","","·","Located in The Anaheim Hotel, 1700 S Harbor Blvd","Open","⋅ Closes 11 p.m.","https://lh3.googleusercontent.com/p/AF1QipPu054lEFvS6-NA5_91UUq69Saoc3rFbGUA-wpB=w138-h92-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/Cinnabar+Hills+Golf+Club/data=!4m7!3m6!1s0x808e25b33f5a6939:0x1278219d99934af2!8m2!3d37.1695778!4d-121.7507944!16s%2Fm%2F04vwdnf!19sChIJOWlaP7MljoAR8kqTmZ0heBI?authuser=0&hl=en&rclk=1","Cinnabar Hills Golf Club","4.6","(997)","Golf course","·","","·","23600 McKean Rd","","","https://lh3.googleusercontent.com/p/AF1QipMeQwgCysyVRmdNBMS_tYkKKBVQtLm1wGZorDP0=w137-h92-k-no","Onsite services","https://www.google.com/maps/reserve/appt/place/ChIJOWlaP7MljoAR8kqTmZ0heBI/mid/%2Fm%2F04vwdnf?hl=en-CA&gei=Hpn9Z6z_M7yHptQPrYjz2Q0&sourceurl=https://www.google.ca/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dca%26pb%3D!4m9!1m3!1d15891.043600181529!2d-79.6557312!3d43.4864128!2m0!3m2!1i1032!2i527!4f13.1!7i20!8i100!10b1!12m24!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m3!5e2!6b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s4pj9Z4nEK_-KptQP94SIUA:436!2s1i:0,t:246204,p:4pj9Z4nEK_-KptQP94SIUA:436!7e81!12e22!17s4pj9Z4nEK_-KptQP94SIUA:437!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b1!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i527!1m6!1m2!1i982!2i0!2m2!1i1032!2i527!1m6!1m2!1i0!2i0!2m2!1i1032!2i20!1m6!1m2!1i0!2i507!2m2!1i1032!2i527!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwjSuYTJ1diMAxW7jokEHXc1JZgQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwjSuYTJ1diMAxW7jokEHXc1JZgQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i729%26q%3Dindoor%2Bgolf%2Bcourse%2Bnear%2BCalifornia,%2BUSA%26nfpr%3D1%26ech%3D6%26psi%3D4pj9Z4nEK_-KptQP94SIUA.1744672994861.1","Book online","",""
"https://www.google.ca/maps/place/Indoor+Golf+Valley+%28DBA%29+M%26M+shops+LLC/data=!4m7!3m6!1s0x808fc91847dc5d09:0x991f5a6c8bd27d1b!8m2!3d37.4626245!4d-121.9107978!16s%2Fg%2F11v9f4ctkn!19sChIJCV3cRxjJj4ARG33Si2xaH5k?authuser=0&hl=en&rclk=1","Indoor Golf Valley (DBA) M&M shops LLC","","","Golf shop","·","","·","M&M shops LLC, 233 Pagosa Way","Closes soon","⋅ 5 p.m. ⋅ Opens 9 a.m. Tue","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YmhHxl6iNETao8MtjytC2Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=132.82239&pitch=0&thumbfov=100","","","","",""
"https://www.google.ca/maps/place/Playground+Mini+Golf/data=!4m7!3m6!1s0x80dd21daaac62119:0xb4da2e9723d39ba3!8m2!3d33.6546271!4d-117.9967691!16s%2Fg%2F11stpnt2vb!19sChIJGSHGqtoh3YARo5vTI5cu2rQ?authuser=0&hl=en&rclk=1","Playground Mini Golf","4.2","(37)","Miniature golf course","·","","·","Second floor, 21010 Pacific Coast Hwy suite m210","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipPrq88DOH42M-IDPKKfrzxGE6J3rdKcQ1pAHkX8=w80-h106-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/The+Golf+Garage/data=!4m7!3m6!1s0x808fcbe9589f9375:0x269683d166547b71!8m2!3d37.228773!4d-121.7777874!16s%2Fg%2F11qq3z63w5!19sChIJdZOfWOnLj4ARcXtUZtGDliY?authuser=0&hl=en&rclk=1","The Golf Garage","4.9","(33)","Golf instructor","·","","·","7011 Realm Dr # A1","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipOpEDoi1lATf13PxQB_yEfAeq8qhnzsCCft7Eu3=w163-h92-k-no","""The space is very private and the technology used is as good as it gets.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Sactown+Family+Fun+Mini+Golf+And+Arcade/data=!4m7!3m6!1s0x809ae757064af3ed:0x13e834ae5be015bc!8m2!3d38.6297776!4d-121.2148827!16s%2Fg%2F11ptwwrvpy!19sChIJ7fNKBlfnmoARvBXgW6406BM?authuser=0&hl=en&rclk=1","Sactown Family Fun Mini Golf And Arcade","4.3","(107)","Miniature golf course","·","","·","12401 Folsom Blvd #105","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9X3PjK088LdO7y71GXP4iFF_KZLNm0pK9e-c7qaVPfgtf3IfO7SKXl592xQUQ1rvmMb_zptzZ1sLebrZJl06JTVVKtjq9jgJPmK_2LixocxxukquRi0m2VwyBBdg97VWf7TrXm=w122-h92-k-no","""They have moveable obstacles that you can arrange on most holes.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/The+Hay/data=!4m7!3m6!1s0x808de700f09e7171:0xd4dffcf84e8d3227!8m2!3d36.5720367!4d-121.9497172!16s%2Fm%2F04sz_kj!19sChIJcXGe8ADnjYARJzKNTvj839Q?authuser=0&hl=en&rclk=1","The Hay","4.7","(194)","Golf course","·","","·","3260 Stevenson Dr","Open","⋅ Closes 6:30 p.m.","https://lh3.googleusercontent.com/p/AF1QipNOjKdg3oYKcAqFJgbIug83EXMGve4J2wIDtqEI=w138-h92-k-no","""The new putting course (free) was a blast and the Hay Course was terrific!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
