id,keyword,Name,Address,city,postal,state,country,region,website link,website short,contact,featured,bar,food,lessons,leagues,24hrs,bays,Notes,details_desc,facility_img,facility_img2,facility_img3,facility_img4,map_link,active,facility_slug,rating,reviews,,,,,,,,
https://www.google.ca/maps/place/PARfect+Swing+Golf+Academy/data=!4m7!3m6!1s0x882b438fc3829cd5:0xbef230decb7bb3b2!8m2!3d43.4817285!4d-79.6570496!16s%2Fg%2F11fr0m4h2n!19sChIJ1ZyCw49DK4gRsrN7y94w8r4?authuser=0&hl=en&rclk=1,Indoor golf course,PARfect Swing Golf Academy,2061 Cornwall Rd Units 5-7,,,ont,can,,,,,0,,,,,,,Onsite services,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,102,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Parluxe+Indoor+Golf/data=!4m7!3m6!1s0x882b45ca5858eb43:0xde7960c6e88b8941!8m2!3d43.5090116!4d-79.6334127!16s%2Fg%2F11k4njj6j3!19sChIJQ-tYWMpFK4gRQYmL6MZged4?authuser=0&hl=en&rclk=1,Indoor golf course,Parluxe Indoor Golf,2157 Royal Windsor Dr,,,ont,can,,,,,0,,,,,,,,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,131,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Pickering+Playing+Fields/data=!4m7!3m6!1s0x89d4dee623624d55:0x3b743218e407e564!8m2!3d43.83214!4d-79.072516!16s%2Fg%2F1wf22vkk!19sChIJVU1iI-be1IkRZOUH5BgydDs?authuser=0&hl=en&rclk=1,Miniature golf course,Pickering Playing Fields,1610 Bayly St,,4.1,-589,Miniature golf course,·,,·,1610 Bayly St,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTjcTKVuVIUGbA_vt6E4HVa4OhmTopjBhp1lmv5Yf4yaH0Dsz844zqli4fzVKsx5JbdxDk-AUWxGYvqLq-YqxoZkdflamv5V0rEjhaBxyjtTXXI6rlgHbQUrrjrrTirc9hqhYakg=w92-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Pin+High+Golf/data=!4m7!3m6!1s0x89d3516ac58d7bad:0xc3e144e0c95d428!8m2!3d43.1898004!4d-79.2515513!16s%2Fg%2F11kbfhk_jl!19sChIJrXuNxWpR04kRKNSVDE4UPgw?authuser=0&hl=en&rclk=1,Indoor golf course,Pin High Golf,500 Lake St,,,ont,can,,,,,0,,,,,,,"""The golf simulator is amazing.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.1,16,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Players+Golf+Livonia/data=!4m7!3m6!1s0x8824b1fb8aeba6a1:0x166e3ad9803a522a!8m2!3d42.4399465!4d-83.3768785!16s%2Fg%2F11gxjys54n!19sChIJoabrivuxJIgRKlI6gNk6bhY?authuser=0&hl=en&rclk=1,Indoor golf course,Players Golf Livonia,·,33463 Eight Mile W,4.4,-93,·,,·,33463 Eight Mile W,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/p/AF1QipMKC4UpIXUgUauDv8eYsKxBrnyGlC9mrE_nzSGy=w122-h92-k-no,"""It’s clean, the sims are realistic and the people here are great!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Players+Indoor+Golf+%26+Sports+Bar/data=!4m7!3m6!1s0x882b8ca85c22c077:0xc43203438773049c!8m2!3d43.469626!4d-80.445424!16s%2Fg%2F11bw8m1l92!19sChIJd8AiXKiMK4gRnARzh0MDMsQ?authuser=0&hl=en&rclk=1,Indoor golf course,Players Indoor Golf & Sports Bar,7-1373 Victoria St N,,,ont,can,,,,,0,,,,,,,Dine-in,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.6,313,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Players+Indoor+Golf+%26+Sports+Bar/data=!4m7!3m6!1s0x882c65ab8498c68b:0x4624dcf88600089d!8m2!3d43.177351!4d-80.236357!16s%2Fg%2F11b6mct6gx!19sChIJi8aYhKtlLIgRnQgAhvjcJEY?authuser=0&hl=en&rclk=1,Indoor golf course,Players Indoor Golf & Sports Bar,49 Dalkeith Dr,,,ont,can,,,,,0,,,,,,,Dine-in,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.6,291,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Polair+Golf+-+Halton+Indoor+Golf/data=!4m7!3m6!1s0x882b7504332ce289:0xbbf2e95bee2ae710!8m2!3d43.6347541!4d-80.0370559!16s%2Fg%2F11qnf9jn6l!19sChIJieIsMwR1K4gREOcq7lvp8rs?authuser=0&hl=en&rclk=1,Indoor golf course,Polair Golf - Halton Indoor Golf,12 Wallace St Unit 1,,,ont,can,,,,,0,,,,,,,"""I had a great time, friendly staff, nice facilities.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,29,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Pro+Impact+Golf+Studio/data=!4m7!3m6!1s0x89d625e6a9bab95f:0xd8d0a7b46ef9db21!8m2!3d44.1683089!4d-77.3847924!16s%2Fg%2F11pcw133cb!19sChIJX7m6qeYl1okRIdv5brSn0Ng?authuser=0&hl=en&rclk=1,Indoor golf course,Pro Impact Golf Studio,354 Pinnacle St,,4.6,-13,Indoor golf course,·,,,,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipMZHfownvNIl5bF5wDcFuLHBBImtOVwv6rGkdzE=w147-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Pro+Swing/data=!4m7!3m6!1s0x89d58d4bd17c1d4f:0xd07692804499edef!8m2!3d44.309093!4d-78.3308711!16s%2Fg%2F11ss27v5cy!19sChIJTx180UuN1YkR7-2ZRICSdtA?authuser=0&hl=en&rclk=1,Indoor golf course,Pro Swing,401 McDonnel St,,5,-10,Indoor golf course,·,,,,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/p/AF1QipPwvy0vlJTO53fvFzYc-At5yZArSI-kKFq9b0Im=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great environment, awesome people and reasonable prices.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/ProsMat+Indoor+Golf/data=!4m7!3m6!1s0x89d54d128439543d:0xeb6b8af7472fb5cc!8m2!3d44.3217389!4d-79.3618239!16s%2Fg%2F11vrg3lxlr!19sChIJPVQ5hBJN1YkRzLUvR_eKa-s?authuser=0&hl=en&rclk=1,Indoor golf course,ProsMat Indoor Golf,55 Hedge Rd,,3.5,-4,Indoor golf course,·,,55 Hedge Rd,,,,https://lh3.googleusercontent.com/p/AF1QipN0xZYVz1OOy5ncT2_aKss4n0Vvut6Oremuae3c=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great spot if you’re looking to hit some balls over the winter.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Pure+Golf/data=!4m7!3m6!1s0x89d4d51e71d94289:0xa06e68b2a8413f4b!8m2!3d43.8373545!4d-79.3284186!16s%2Fg%2F11nxqvgcsp!19sChIJiULZcR7V1IkRSz9BqLJobqA?authuser=0&hl=en&rclk=1,Indoor golf course,Pure Golf,7755 Warden Ave. Unit 3,,,ont,can,,,,,0,,,,,,,"""New place
Clean and have air filter inside

Still at $20 per hour!""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.5,71,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Pure+Golf+Simulators/data=!4m7!3m6!1s0x882bef931fa633ed:0xe88bedd82f6e5386!8m2!3d43.5900386!4d-80.5557482!16s%2Fg%2F11vdjtmnr3!19sChIJ7TOmH5PvK4gRhlNuL9jti-g?authuser=0&hl=en&rclk=1,Indoor golf course,Pure Golf Simulators,76 Howard Ave Unit D,,,ont,can,,,,,0,,,,,,,"""Terrific facility and a great place to step up your golf game.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,11,Indoor golf course,,,,,,,
Mini Golf,Mini Golf,Putt In Glow,2085 Winston Park Dr,,,ont,can,,,,,0,,,,,,,Onsite services,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,3.9,795,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Puttstop+Indoor+Golf/data=!4m7!3m6!1s0x882b61fa2d5c0a19:0x99f2d4964230c134!8m2!3d43.3577484!4d-79.7925855!16s%2Fg%2F11tbwyyk1j!19sChIJGQpcLfphK4gRNMEwQpbU8pk?authuser=0&hl=en&rclk=1,Indoor golf course,Puttstop Indoor Golf,3305 Harvester Rd Unit 6,,,ont,can,,,,,0,,,,,,,,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.7,71,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Quarry+Golf+Club/data=!4m7!3m6!1s0x89d589ba4862ea85:0x8de10cc725f24b61!8m2!3d44.386444!4d-78.4152908!16s%2Fg%2F1tdbrw29!19sChIJhepiSLqJ1YkRYUvyJccM4Y0?authuser=0&hl=en&rclk=1,Indoor golf course,Quarry Golf Club,447 Tara Rd,,4.5,-243,Indoor golf course,·,,,,Open,⋅ Closes 8:30 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrNeTqqIo2OLTXvQ1QCWpxchhvrFixs6rvIqtIiJx5WfTeQ1SM3D1nYJQ-rGcPmntVU7fiMgi_aePnHbRctHDkLiBA8Gq5prsS5203Hp5mLmLXF5BO9o0UKXAIRgroMNWSrWslfqw=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/RainCheck+Golf/data=!4m7!3m6!1s0x882aef0566377449:0x8a8ed60f3787f809!8m2!3d44.148405!4d-79.8616103!16s%2Fg%2F11k4zrm7tn!19sChIJSXQ3ZgXvKogRCfiHNw_Wjoo?authuser=0&hl=en&rclk=1,Indoor golf course,RainCheck Golf,169 Dufferin St S unit 16,,4.9,-127,Indoor golf course,·,,·,169 Dufferin St S unit 16,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOL8Va8rFzTGyvkYJbwj0i2sxbppDT9dcEfEGsg=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Fantastic simulator, with a great modern and clean facility.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/ReadyGolf+Swing+Lab/data=!4m7!3m6!1s0x89d7d9d6ea3d574b:0x60f9133184760a48!8m2!3d44.2481444!4d-76.9515601!16s%2Fg%2F11wq5prjj3!19sChIJS1c96tbZ14kRSAp2hDET-WA?authuser=0&hl=en&rclk=1,Indoor golf course,ReadyGolf Swing Lab,130 Centre St N,,5,-6,Indoor golf course,·,,,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNGVCLijFGpAxB4HjJk_9jit0RS09ZFLyhHL0UB=w121-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Super easy to access and really private spot to hit balls.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/SBF.GOLF+-+Second+Ball+First+Golf+-+Indoor+Golf/data=!4m7!3m6!1s0x882b1340b596b51b:0x4d74244010bccd83!8m2!3d43.6516449!4d-79.8956114!16s%2Fg%2F11rn4qfhtk!19sChIJG7WWtUATK4gRg828EEAkdE0?authuser=0&hl=en&rclk=1,Golf driving range,SBF.GOLF - Second Ball First Golf - Indoor Golf,55 Sinclair Ave Unit 12Back,,,ont,can,,,,,0,,,,,,,"""Private, great people running it.""",,uploads/,uploads/,uploads/,uploads/,,1,,5,-19,,,,,,,,
Mini Golf,Mini Golf,Scarborough Putting Edge,410 Progress Ave Unit D6A,,,ont,can,,,,,0,,,,,,,"""Sweaty tho, AC at entrance but gets hotter inside.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.3,618,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/SGreenGolf/data=!4m7!3m6!1s0x882b378e449e4009:0xe89f98f103f73473!8m2!3d43.6193738!4d-79.5295911!16s%2Fg%2F11vhqk6wws!19sChIJCUCeRI43K4gRczT3A_GYn-g?authuser=0&hl=en&rclk=1,Indoor golf course,SGreenGolf,1377 The Queensway,,,ont,can,,,,,0,,,,,,,"""Best Indoor Golf with auto tee, new software and unbeatable price.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.8,61,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/SGreenGolf/data=!4m7!3m6!1s0x882b3b81d483b96b:0xe3242db8f1ff9353!8m2!3d43.7700013!4d-79.6217928!16s%2Fg%2F11jzvsv4ml!19sChIJa7mD1IE7K4gRU5P_8bgtJOM?authuser=0&hl=en&rclk=1,Indoor golf course,SGreenGolf,7500 Hwy 27 Unit 24,,,ont,can,,,,,0,,,,,,,"""Only thing is that it’s really hot inside so bring a fan or extra water.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.6,91,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Shotgun+Golf+Markham/data=!4m7!3m6!1s0x89d4d7d059f957bd:0xa2040f66bcde7922!8m2!3d43.8773941!4d-79.2616475!16s%2Fg%2F11m6r6xnsp!19sChIJvVf5WdDX1IkRInnevGYPBKI?authuser=0&hl=en&rclk=1,Golf driving range,Shotgun Golf Markham,98 Main Street Markham N,,4.9,-39,Golf driving range,·,,98 Main Street Markham N,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPkvXi2lhWFdXHgjklOncUaNz0Tzz6Ki2S7z0go=w137-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great service, bays are spacious, perfect for amateurs and pros as well.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Shotgun+Golf+North+York/data=!4m7!3m6!1s0x882b331221240221:0x7530c3ed24cdba56!8m2!3d43.7199115!4d-79.4569524!16s%2Fg%2F11vhp88rqj!19sChIJIQIkIRIzK4gRVrrNJO3DMHU?authuser=0&hl=en&rclk=1,Indoor golf course,Shotgun Golf North York,3240 Dufferin St #8,,,ont,can,,,,,0,,,,,,,"""great equipment, great vibes, great location.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,58,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Silver+Tee+Indoor+Golf/data=!4m7!3m6!1s0x883b293b84edb8e3:0x455232fd196c7fbd!8m2!3d42.2316436!4d-82.977684!16s%2Fg%2F1tr9p2gc!19sChIJ47jthDspO4gRvX9sGf0yUkU?authuser=0&hl=en&rclk=1,Indoor golf course,Silver Tee Indoor Golf,1360 Highway #3,,4.3,-432,·,,·,1360 Highway #3,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/p/AF1QipMtq30o0CodM8SkT7dUVRpv1R2Z7bpu1pGAOpVc=w122-h92-k-no,Onsite services,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Silverwood%27s+Golf+and+Lounge/data=!4m7!3m6!1s0x4cd2015a199f6937:0x6c44a4c4a4fc25e!8m2!3d45.3105112!4d-75.9102407!16s%2Fg%2F11y1tp5ngr!19sChIJN2mfGVoB0kwRXsJPSkxKxAY?authuser=0&hl=en&rclk=1,Indoor golf course,Silverwood's Golf and Lounge,655 Kanata Ave.,,4.7,-123,Indoor golf course,·,,,,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no9I9aGqgiS5IADOUobLgLS85s-cx2UwfZJjvHXZPY8I_6EAGjthiGSm9qY13zRm1UM-UIyzMAQKBtEjvwjJPnNVXXJnhaiD0Uizi4JETgiSa1hFDE8Ch8WiXW-21ac2ZZ3p0uQ=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/SIMplaygolf/data=!4m7!3m6!1s0x88295d7a31fd1385:0xca3c5cd60c004bab!8m2!3d43.7292166!4d-80.9545616!16s%2Fg%2F11rkbchdw4!19sChIJhRP9MXpdKYgRq0sADNZcPMo?authuser=0&hl=en&rclk=1,Indoor golf course,SIMplaygolf,360 Wallace Ave S,,5,-2,·,,360 Wallace Ave S,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP5dreTkJUIapgK8IOTx7oGLMGHgMJEKIcsfQen=w93-h92-k-no,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Simulinks+Indoor+Golf/data=!4m7!3m6!1s0x882c9fe2fedf8ee3:0x529a320bcb48ecee!8m2!3d43.3356492!4d-79.8154773!16s%2Fg%2F11y50_2z2g!19sChIJ447f_uKfLIgR7uxIywsymlI?authuser=0&hl=en&rclk=1,Indoor golf course,Simulinks Indoor Golf,920 Brant St Suite 22,,,ont,can,,,,,0,,,,,,,,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,69,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/SimWoods+Golf+Society/data=!4m7!3m6!1s0x88251ffbbcae15a3:0x7aaf5d17ae2aa0f2!8m2!3d42.6720297!4d-82.8956664!16s%2Fg%2F11vk5tt3l1!19sChIJoxWuvPsfJYgR8qAqrhddr3o?authuser=0&hl=en&rclk=1,Indoor golf course,SimWoods Golf Society,21904 23 Mile Rd,,5,-28,·,,·,21904 23 Mile Rd,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNJ4JtnRKk8AO93IBZfa1q9aWKnt1voh7oY96ok=w122-h92-k-no,Onsite services,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Slyce+Golf/data=!4m7!3m6!1s0x882abdff95698d03:0x4b17a073c92c5fd4!8m2!3d44.326343!4d-79.6890606!16s%2Fg%2F11kjlx4nb9!19sChIJA41plf-9KogR1F8syXOgF0s?authuser=0&hl=en&rclk=1,Indoor golf course,Slyce Golf,570 Bryne Dr Unit K,,4.3,-35,Indoor golf course,·,,·,570 Bryne Dr Unit K,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNrQpk9MFjHRCN7vrcRoeKVf736Xu6RNya_SSi0=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The rates are affordable and there's many course options to choose from.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Speedy+Golf/data=!4m7!3m6!1s0x89d4d5a4acb62819:0xe05e9352c2888e40!8m2!3d43.8480404!4d-79.3568753!16s%2Fg%2F11jzms097x!19sChIJGSi2rKTV1IkRQI6IwlKTXuA?authuser=0&hl=en&rclk=1,Indoor golf course,Speedy Golf,8425 Woodbine Ave b,,,ont,can,,,,,0,,,,,,,"""The Mats are good and the simulators are clean""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.8,39,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Src+Golf/data=!4m7!3m6!1s0x4ccd85d0f50381db:0xba91d958e0717d36!8m2!3d44.8825248!4d-76.0153344!16s%2Fg%2F11k3q7jph6!19sChIJ24ED9dCFzUwRNn1x4FjZkbo?authuser=0&hl=en&rclk=1,Indoor golf course,Src Golf,275 Brockville St,,5,-5,Indoor golf course,·,,,,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nog6-v1GYRkFKmflRtU6TgtD5fQ0GAJ1uff6vQgK8ABfxpbBRMZs2NgnwVJnfqpNa30dlV0-1siKu5rvpUYd3bziTdMIoyh4lcWCI8J2ceybCoGHGP0KnNpxt1oHZy5d8zK6Zn0=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Instructors handy as well.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Stick+Indoor+Golf/data=!4m7!3m6!1s0x8823f369e4d5dba9:0x5ee7dac8021d1b6b!8m2!3d43.3418338!4d-83.7371301!16s%2Fg%2F11vrt86zx4!19sChIJqdvV5GnzI4gRaxsdAsja514?authuser=0&hl=en&rclk=1,Indoor golf course,Stick Indoor Golf,487 N Main St suite b,,5,-11,·,,·,487 N Main St suite b,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipMKYTnA7jSQGM8BnLbFY45CkhRulZ-K8iPu_92k=w122-h92-k-no,"""Super friendly staff and high end simulators with putting!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Sticks+and+Stones+Indoor+Golf/data=!4m7!3m6!1s0x88258357136f0735:0x8750b80ba67c8c44!8m2!3d42.9697755!4d-82.354598!16s%2Fg%2F11j7kp66d3!19sChIJNQdvE1eDJYgRRIx8pgu4UIc?authuser=0&hl=en&rclk=1,Indoor golf course,Sticks and Stones Indoor Golf,49 Finch Dr,,5,-20,·,,·,49 Finch Dr,,,https://lh3.googleusercontent.com/p/AF1QipNydnMSwXUhscGXxuAKQ2OXnjAr9JeacFclQ35b=w137-h92-k-no,"""Staff very accommodating and equipment was first class.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Sunnidell+Golf/data=!4m7!3m6!1s0x4ccd0f5335c45d0d:0x3a40b5d68893a1b5!8m2!3d44.621891!4d-75.6573028!16s%2Fg%2F1hc1c_738!19sChIJDV3ENVMPzUwRtaGTiNa1QDo?authuser=0&hl=en&rclk=1,Indoor golf course,Sunnidell Golf,1945 Sharpe's Ln,,4.3,-93,Indoor golf course,·,,,,Open,⋅ Closes 5 p.m.,https://lh3.googleusercontent.com/p/AF1QipMCvh3skQsuB-zDMn2gFRJiInO9U4B_tIZzyPdp=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Beautiful course lots of fun and very good prices!""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Swang+Golf/data=!4m7!3m6!1s0x882b4117aaab9cd7:0x7e96330d4476b61c!8m2!3d43.6260004!4d-79.6561777!16s%2Fg%2F11lrx3dc3m!19sChIJ15yrqhdBK4gRHLZ2RA0zln4?authuser=0&hl=en&rclk=1,Updated,Swang Golf,450 Matheson Blvd E #58,,,ont,can,,,,,0,,,,,,,"""Clean, easy to use simulators.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.8,123,Golf driving range,,,,,,,
https://www.google.ca/maps/place/SweetSpot+Golf/data=!4m7!3m6!1s0x89d58d9b5e52ae21:0xc08d0e389ee00ec1!8m2!3d44.2799868!4d-78.347791!16s%2Fg%2F11rjqvdg3n!19sChIJIa5SXpuN1YkRwQ7gnjgOjcA?authuser=0&hl=en&rclk=1,Indoor golf course,SweetSpot Golf,1135 Lansdowne St W Unit 12,,4.7,-45,Indoor golf course,·,,,,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/p/AF1QipMMhQNylCtBD6VqDLW712fo1nzwnsajRXmf666v=w137-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Using the Trackman simulator is extremely helpful and accurate!""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Swing+Golf+Lounge/data=!4m7!3m6!1s0x882b39821a382369:0x7e2b89f83c45100c!8m2!3d43.6186472!4d-79.5625567!16s%2Fg%2F11f8l2dwdd!19sChIJaSM4GoI5K4gRDBBFPPiJK34?authuser=0&hl=en&rclk=1,Updated,Swing Golf Lounge,1 Westside Dr Unit 2,,,ont,can,,,,,0,,,,,,,"""They have about 10 screens, bar, lounge area and a few eating tables.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.8,274,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Swing+Space+Golf/data=!4m7!3m6!1s0x882b2f53945f165d:0x322d3b83ca04fe0f!8m2!3d43.8075561!4d-79.5491638!16s%2Fg%2F11rwrksyjy!19sChIJXRZflFMvK4gRD_4EyoM7LTI?authuser=0&hl=en&rclk=1,Updated,Swing Space Golf,3603 Langstaff Rd #2,,,ont,can,,,,,0,,,,,,,Onsite services,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,40,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Swing+Zone+Hamilton+-+All+Private+Golf+Simulator/data=!4m7!3m6!1s0x882ca3566e56adff:0x4d091ea7e340824f!8m2!3d43.2148208!4d-79.6559753!16s%2Fg%2F11tdcq490w!19sChIJ_61WblajLIgRT4JA46ceCU0?authuser=0&hl=en&rclk=1,Updated,Swing Zone Hamilton - All Private Golf Simulator,1290 Arvin Ave. Unit 6,,,ont,can,,,,,0,,,,,,,"""Private rooms, good equipment (tracman) and friendly staff.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.8,332,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Swing+Zone+Mississauga+-+All+Private+Golf+Simulator/data=!4m7!3m6!1s0x882b4332d94716e9:0x543f2493ce32a59e!8m2!3d43.5316866!4d-79.6728268!16s%2Fg%2F11vqw8yjrc!19sChIJ6RZH2TJDK4gRnqUyzpMkP1Q?authuser=0&hl=en&rclk=1,Updated,Swing Zone Mississauga - All Private Golf Simulator,2273 Dundas St W #4,,,ont,can,,,,,0,,,,,,,"""Affordable, quality mats and very private bays with wide walls!""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,197,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Tap-In%27s/data=!4m7!3m6!1s0x88234721c2a207f3:0x9a38dfecb21d20c1!8m2!3d42.5832648!4d-83.8670252!16s%2Fg%2F11s2rt0sns!19sChIJ8weiwiFHI4gRwSAdsuzfOJo?authuser=0&hl=en&rclk=1,Indoor golf course,Tap-In's,4444 E Grand River Ave,,4.7,-204,·,,·,4444 E Grand River Ave,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSLBf9C_sDr1XXXNTvqbtXHoeYPoq7g4BF4x8eaCrgVHqZwqmllVtUGJHfhd7GQ6EHcyqrdUknSW1sn5bCCJisDPWKCKt8Ir9v20kfgo6U8wY6DqzADRWFfpX1M24-dCv6nEzl=w80-h106-k-no,"""Great mixed drinks, putt-putt, golf simulators and range.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
